"","ID","Question","Response","value"
"5155","4789","Q24post","Less dense",1
"5156","4795","Q24post","Less dense",1
"5157","4799","Q24post","Less dense",1
"5158","4801","Q24post","More dense",0
"5159","4802","Q24post","Less dense",1
"5160","4803","Q24post","Less dense",1
"5161","4805","Q24post","More dense",0
"5162","4806","Q24post","More dense",0
"5163","4807","Q24post","More dense",0
"5164","4813","Q24post","Same density",0
"5165","4814","Q24post","Less dense",1
"5166","4815","Q24post","More dense",0
"5167","4816","Q24post","Same density",0
"5168","4817","Q24post","Less dense",1
"5169","4819","Q24post","Less dense",1
"5170","4821","Q24post","Less dense",1
"5171","4822","Q24post","Less dense",1
"5172","4824","Q24post","Same density",0
"5173","4825","Q24post","Same density",0
"5174","4826","Q24post","Less dense",1
"5175","4828","Q24post","Less dense",1
"5176","4829","Q24post","Less dense",1
"5177","4830","Q24post","More dense",0
"5178","4831","Q24post","Same density",0
"5179","4832","Q24post","More dense",0
"5180","4833","Q24post","More dense",0
"5181","4836","Q24post","Less dense",1
"5182","4838","Q24post","More dense",0
"5183","4839","Q24post","Less dense",1
"5184","4841","Q24post","Same density",0
"5185","4845","Q24post","More dense",0
"5186","4846","Q24post","Less dense",1
"5187","4848","Q24post","Same density",0
"5188","4850","Q24post","Same density",0
"5189","4855","Q24post","Same density",0
"5190","4860","Q24post","Less dense",1
"5191","4861","Q24post","Same density",0
"5192","4862","Q24post","Less dense",1
"5193","4863","Q24post","Same density",0
"5194","4868","Q24post","Same density",0
"5195","4869","Q24post","Less dense",1
"5196","4870","Q24post","Same density",0
"5197","4871","Q24post","Same density",0
"5198","4874","Q24post","Same density",0
"5199","4878","Q24post","Less dense",1
"5200","4879","Q24post","Less dense",1
"5201","4880","Q24post","Less dense",1
"5202","4884","Q24post","Less dense",1
"5203","4885","Q24post","Less dense",1
"5204","4886","Q24post","Less dense",1
"5205","4887","Q24post","Less dense",1
"5206","4888","Q24post","More dense",0
"5207","4896","Q24post","Less dense",1
"5208","4897","Q24post","Less dense",1
"5209","4898","Q24post","Less dense",1
"5210","4899","Q24post","Less dense",1
"5211","4900","Q24post","Less dense",1
"5212","4901","Q24post","Less dense",1
"5213","4902","Q24post","Less dense",1
"5214","4903","Q24post","More dense",0
"5215","4904","Q24post","Less dense",1
"5216","4906","Q24post","Less dense",1
"5217","4907","Q24post","More dense",0
"5218","4908","Q24post","Less dense",1
"5219","4909","Q24post","Less dense",1
"5220","4910","Q24post","Same density",0
"5221","4911","Q24post","Less dense",1
"5222","4912","Q24post","Same density",0
"5223","4913","Q24post","Less dense",1
"5224","4914","Q24post","Less dense",1
"5225","4917","Q24post","Less dense",1
"5226","4919","Q24post","Less dense",1
"5227","4920","Q24post","Less dense",1
"5228","4921","Q24post","Same density",0
"5229","4922","Q24post","Less dense",1
"5230","4926","Q24post","Less dense",1
"5231","4927","Q24post","Less dense",1
"5232","8291","Q24post","Same density",0
"5233","?","Q24post","More dense",0
"5234","4272A","Q24post","Same density",0
"5235","4279F","Q24post","More dense",0
"5236","4281F","Q24post","More dense",0
"5237","4293F","Q24post","More dense",0
"5238","4294F","Q24post","Same density",0
"5239","4310R","Q24post","More dense",0
"5240","4368F","Q24post","Density",1
"5241","4381R","Q24post","Less dense",1
"5242","4408F","Q24post","Same density",0
"5243","4419C","Q24post","More dense",0
"5244","4538F","Q24post","More dense",0
"5245","45710","Q24post","Same density",0
"5246","4593","Q24post","Less dense",1
"5247","4739B","Q24post","More dense",0
"5248","4755B","Q24post","Less dense",1
"5249","4756B","Q24post","Less dense",1
"5250","4760F","Q24post","More dense",0
"5251","4765F","Q24post","More dense",0
"5252","4219","Q09Post","Agree",1
"5253","4224","Q09Post","Agree",1
"5254","4229","Q09Post","Agree",1
"5255","4230","Q09Post","Agree",1
"5256","4232","Q09Post","Agree",1
"5257","4235","Q09Post","Disagree",0
"5258","4236","Q09Post","Agree",1
"5259","4241","Q09Post","Agree",1
"5260","4242","Q09Post","Agree",1
"5261","4243","Q09Post","Disagree",0
"5262","4244","Q09Post","Disagree",0
"5263","4245","Q09Post","Agree",1
"5264","4246","Q09Post","Agree",1
"5265","4247","Q09Post","Disagree",0
"5266","4248","Q09Post","Agree",1
"5267","4249","Q09Post","Agree",1
"5268","4250","Q09Post","Agree",1
"5269","4251","Q09Post","Disagree",0
"5270","4254","Q09Post","Disagree",0
"5271","4257","Q09Post","Disagree",0
"5272","4258","Q09Post","Agree",1
"5273","4259","Q09Post","Disagree",0
"5274","4260","Q09Post","Agree",1
"5275","4261","Q09Post","Disagree",0
"5276","4262","Q09Post","Agree",1
"5277","4264","Q09Post","Agree",1
"5278","4267","Q09Post","Disagree",0
"5279","4268","Q09Post","Agree",1
"5280","4269","Q09Post","Disagree",0
"5281","4271","Q09Post","Agree",1
"5282","4272","Q09Post","Agree",1
"5283","4273","Q09Post","Disagree",0
"5284","4274","Q09Post","Agree",1
"5285","4275","Q09Post","Agree",1
"5286","4276","Q09Post","Disagree",0
"5287","4277","Q09Post","Disagree",0
"5288","4278","Q09Post","Agree",1
"5289","4279","Q09Post","Agree",1
"5290","4281","Q09Post","Disagree",0
"5291","4282","Q09Post","Agree",1
"5292","4283","Q09Post","Disagree",0
"5293","4284","Q09Post","Agree",1
"5294","4285","Q09Post","Agree",1
"5295","4286","Q09Post","Agree",1
"5296","4287","Q09Post","Disagree",0
"5297","4288","Q09Post","Disagree",0
"5298","4289","Q09Post","Agree",1
"5299","4290","Q09Post","Agree",1
"5300","4291","Q09Post","Agree",1
"5301","4293","Q09Post","Agree",1
"5302","4295","Q09Post","Agree",1
"5303","4297","Q09Post","Disagree",0
"5304","4299","Q09Post","Agree",1
"5305","4300","Q09Post","Disagree",0
"5306","4301","Q09Post","Agree",1
"5307","4302","Q09Post","Agree",1
"5308","4304","Q09Post","Agree",1
"5309","4305","Q09Post","Disagree",0
"5310","4306","Q09Post","Disagree",0
"5311","4309","Q09Post","Disagree",0
"5312","4310","Q09Post","Agree",1
"5313","4313","Q09Post","Agree",1
"5314","4314","Q09Post","Agree",1
"5315","4315","Q09Post","Agree",1
"5316","4316","Q09Post","Disagree",0
"5317","4318","Q09Post","Disagree",0
"5318","4319","Q09Post","Agree",1
"5319","4321","Q09Post","Agree",1
"5320","4322","Q09Post","Disagree",0
"5321","4323","Q09Post","Agree",1
"5322","4324","Q09Post","Agree",1
"5323","4326","Q09Post","Disagree",0
"5324","4327","Q09Post","Disagree",0
"5325","4328","Q09Post","Agree",1
"5326","4333","Q09Post","Agree",1
"5327","4334","Q09Post","Agree",1
"5328","4339","Q09Post","Agree",1
"5329","4341","Q09Post","Agree",1
"5330","4342","Q09Post","Agree",1
"5331","4343","Q09Post","Agree",1
"5332","4344","Q09Post","Agree",1
"5333","4347","Q09Post","Agree",1
"5334","4348","Q09Post","Disagree",0
"5335","4350","Q09Post","Agree",1
"5336","4352","Q09Post","Disagree",0
"5337","4353","Q09Post","Agree",1
"5338","4355","Q09Post","Disagree",0
"5339","4356","Q09Post","Disagree",0
"5340","4357","Q09Post","Agree",1
"5341","4359","Q09Post","Agree",1
"5342","4360","Q09Post","Disagree",0
"5343","4362","Q09Post","Agree",1
"5344","4363","Q09Post","Disagree",0
"5345","4364","Q09Post","Agree",1
"5346","4367","Q09Post","Agree",1
"5347","4368","Q09Post","Agree",1
"5348","4371","Q09Post","Agree",1
"5349","4372","Q09Post","Agree",1
"5350","4373","Q09Post","Agree",1
"5351","4374","Q09Post","Agree",1
"5352","4376","Q09Post","Agree",1
"5353","4377","Q09Post","Disagree",0
"5354","4378","Q09Post","Agree",1
"5355","4379","Q09Post","Agree",1
"5356","4380","Q09Post","Agree",1
"5357","4383","Q09Post","Agree",1
"5358","4384","Q09Post","Agree",1
"5359","4390","Q09Post","Disagree",0
"5360","4391","Q09Post","Agree",1
"5361","4394","Q09Post","Disagree",0
"5362","4396","Q09Post","Agree",1
"5363","4397","Q09Post","Agree",1
"5364","4400","Q09Post","Agree",1
"5365","4404","Q09Post","Agree",1
"5366","4406","Q09Post","Agree",1
"5367","4407","Q09Post","Agree",1
"5368","4410","Q09Post","Agree",1
"5369","4411","Q09Post","Disagree",0
"5370","4413","Q09Post","Agree",1
"5371","4415","Q09Post","Agree",1
"5372","4417","Q09Post","Disagree",0
"5373","4418","Q09Post","Agree",1
"5374","4419","Q09Post","Agree",1
"5375","4421","Q09Post","Agree",1
"5376","4422","Q09Post","Disagree",0
"5377","4423","Q09Post","Agree",1
"5378","4426","Q09Post","Agree",1
"5379","4428","Q09Post","Agree",1
"5380","4429","Q09Post","Disagree",0
"5381","4430","Q09Post","Disagree",0
"5382","4431","Q09Post","Disagree",0
"5383","4432","Q09Post","Disagree",0
"5384","4433","Q09Post","Agree",1
"5385","4435","Q09Post","Disagree",0
"5386","4436","Q09Post","Agree",1
"5387","4437","Q09Post","Agree",1
"5388","4440","Q09Post","Agree",1
"5389","4447","Q09Post","Disagree",0
"5390","4448","Q09Post","Agree",1
"5391","4449","Q09Post","Agree",1
"5392","4450","Q09Post","Agree",1
"5393","4451","Q09Post","Disagree",0
"5394","4452","Q09Post","Agree",1
"5395","4453","Q09Post","Agree",1
"5396","4454","Q09Post","Agree",1
"5397","4455","Q09Post","Disagree",0
"5398","4456","Q09Post","Disagree",0
"5399","4457","Q09Post","Disagree",0
"5400","4458","Q09Post","Agree",1
"5401","4459","Q09Post","Agree",1
"5402","4460","Q09Post","Agree",1
"5403","4465","Q09Post","Disagree",0
"5404","4467","Q09Post","Disagree",0
"5405","4476","Q09Post","Disagree",0
"5406","4479","Q09Post","Disagree",0
"5407","4485","Q09Post","Disagree",0
"5408","4488","Q09Post","Disagree",0
"5409","4491","Q09Post","Disagree",0
"5410","4492","Q09Post","Disagree",0
"5411","4494","Q09Post","Agree",1
"5412","4495","Q09Post","Disagree",0
"5413","4498","Q09Post","Disagree",0
"5414","4500","Q09Post","Disagree",0
"5415","4503","Q09Post","Disagree",0
"5416","4507","Q09Post","Agree",1
"5417","4509","Q09Post","Disagree",0
"5418","4513","Q09Post","Disagree",0
"5419","4514","Q09Post","Disagree",0
"5420","4517","Q09Post","Agree",1
"5421","4524","Q09Post","Disagree",0
"5422","4531","Q09Post","Agree",1
"5423","4533","Q09Post","Disagree",0
"5424","4535","Q09Post","Disagree",0
"5425","4536","Q09Post","Disagree",0
"5426","4537","Q09Post","Disagree",0
"5427","4540","Q09Post","Agree",1
"5428","4543","Q09Post","Disagree",0
"5429","4545","Q09Post","Disagree",0
"5430","4546","Q09Post","Agree",1
"5431","4549","Q09Post","Disagree",0
"5432","4550","Q09Post","Disagree",0
"5433","4551","Q09Post","Agree",1
"5434","4558","Q09Post","Agree",1
"5435","4559","Q09Post","Agree",1
"5436","4562","Q09Post","Agree",1
"5437","4564","Q09Post","Agree",1
"5438","4566","Q09Post","Agree",1
"5439","4568","Q09Post","Agree",1
"5440","4574","Q09Post","Agree",1
"5441","4578","Q09Post","Disagree",0
"5442","4584","Q09Post","Agree",1
"5443","4585","Q09Post","Agree",1
"5444","4586","Q09Post","Agree",1
"5445","4589","Q09Post","Agree",1
"5446","4592","Q09Post","Disagree",0
"5447","4596","Q09Post","Agree",1
"5448","4598","Q09Post","Agree",1
"5449","4599","Q09Post","Agree",1
"5450","4606","Q09Post","Disagree",0
"5451","4607","Q09Post","Agree",1
"5452","4608","Q09Post","Agree",1
"5453","4609","Q09Post","Disagree",0
"5454","4617","Q09Post","Disagree",0
"5455","4619","Q09Post","Agree",1
"5456","4621","Q09Post","Agree",1
"5457","4626","Q09Post","Disagree",0
"5458","4668","Q09Post","Disagree",0
"5459","4686","Q09Post","Disagree",0
"5460","4693","Q09Post","Disagree",0
"5461","4702","Q09Post","Agree",1
"5462","4704","Q09Post","Agree",1
"5463","4708","Q09Post","Agree",1
"5464","4710","Q09Post","Agree",1
"5465","4712","Q09Post","Disagree",0
"5466","4716","Q09Post","Disagree",0
"5467","4720","Q09Post","Agree",1
"5468","4722","Q09Post","Agree",1
"5469","4723","Q09Post","Disagree",0
"5470","4725","Q09Post","Agree",1
"5471","4727","Q09Post","Disagree",0
"5472","4730","Q09Post","Agree",1
"5473","4734","Q09Post","Agree",1
"5474","4739","Q09Post","Agree",1
"5475","4740","Q09Post","Agree",1
"5476","4743","Q09Post","Agree",1
"5477","4746","Q09Post","Agree",1
"5478","4748","Q09Post","Disagree",0
"5479","4752","Q09Post","Agree",1
"5480","4753","Q09Post","Disagree",0
"5481","4755","Q09Post","Agree",1
"5482","4756","Q09Post","Agree",1
"5483","4758","Q09Post","Disagree",0
"5484","4760","Q09Post","Agree",1
"5485","4761","Q09Post","Disagree",0
"5486","4762","Q09Post","Disagree",0
"5487","4763","Q09Post","Agree",1
"5488","4764","Q09Post","Agree",1
"5489","4767","Q09Post","Disagree",0
"5490","4768","Q09Post","Agree",1
"5491","4770","Q09Post","Agree",1
"5492","4775","Q09Post","Agree",1
"5493","4777","Q09Post","Disagree",0
"5494","4778","Q09Post","Agree",1
"5495","4779","Q09Post","Agree",1
"5496","4780","Q09Post","Disagree",0
"5497","4781","Q09Post","Agree",1
"5498","4782","Q09Post","Disagree",0
"5499","4783","Q09Post","Agree",1
"5500","4784","Q09Post","Agree",1
"5501","4785","Q09Post","Disagree",0
"5502","4786","Q09Post","Agree",1
"5503","4789","Q09Post","Agree",1
"5504","4795","Q09Post","Disagree",0
"5505","4799","Q09Post","Disagree",0
"5506","4801","Q09Post","Disagree",0
"5507","4802","Q09Post","Disagree",0
"5508","4803","Q09Post","Disagree",0
"5509","4807","Q09Post","Agree",1
"5510","4813","Q09Post","Disagree",0
"5511","4814","Q09Post","Agree",1
"5512","4815","Q09Post","Disagree",0
"5513","4816","Q09Post","Agree",1
"5514","4817","Q09Post","Agree",1
"5515","4819","Q09Post","Disagree",0
"5516","4821","Q09Post","Agree",1
"5517","4822","Q09Post","Agree",1
"5518","4824","Q09Post","Disagree",0
"5519","4825","Q09Post","Disagree",0
"5520","4826","Q09Post","Agree",1
"5521","4828","Q09Post","Agree",1
"5522","4830","Q09Post","Agree",1
"5523","4831","Q09Post","Disagree",0
"5524","4832","Q09Post","Agree",1
"5525","4836","Q09Post","Agree",1
"5526","4838","Q09Post","Agree",1
"5527","4839","Q09Post","Agree",1
"5528","4841","Q09Post","Agree",1
"5529","4845","Q09Post","Disagree",0
"5530","4846","Q09Post","Disagree",0
"5531","4848","Q09Post","Agree",1
"5532","4850","Q09Post","Agree",1
"5533","4855","Q09Post","Disagree",0
"5534","4860","Q09Post","Agree",1
"5535","4861","Q09Post","Disagree",0
"5536","4862","Q09Post","Agree",1
"5537","4868","Q09Post","Disagree",0
"5538","4869","Q09Post","Agree",1
"5539","4870","Q09Post","Disagree",0
"5540","4871","Q09Post","Agree",1
"5541","4874","Q09Post","Disagree",0
"5542","4878","Q09Post","Agree",1
"5543","4879","Q09Post","Agree",1
"5544","4880","Q09Post","Agree",1
"5545","4884","Q09Post","Disagree",0
"5546","4885","Q09Post","Agree",1
"5547","4886","Q09Post","Agree",1
"5548","4887","Q09Post","Agree",1
"5549","4888","Q09Post","Agree",1
"5550","4896","Q09Post","Agree",1
"5551","4897","Q09Post","Agree",1
"5552","4898","Q09Post","Agree",1
"5553","4899","Q09Post","Agree",1
"5554","4900","Q09Post","Agree",1
"5555","4901","Q09Post","Agree",1
"5556","4902","Q09Post","Agree",1
"5557","4903","Q09Post","Disagree",0
"5558","4904","Q09Post","Agree",1
"5559","4906","Q09Post","Agree",1
"5560","4908","Q09Post","Agree",1
"5561","4909","Q09Post","Agree",1
"5562","4911","Q09Post","Agree",1
"5563","4912","Q09Post","Agree",1
"5564","4913","Q09Post","Agree",1
"5565","4914","Q09Post","Agree",1
"5566","4917","Q09Post","Agree",1
"5567","4919","Q09Post","Agree",1
"5568","4920","Q09Post","Agree",1
"5569","4921","Q09Post","Agree",1
"5570","4922","Q09Post","Agree",1
"5571","4926","Q09Post","Agree",1
"5572","4927","Q09Post","Agree",1
"5573","5762","Q09Post","Agree",1
"5574","8291","Q09Post","Disagree",0
"5575","4272A","Q09Post","Agree",1
"5576","4279F","Q09Post","Disagree",0
"5577","4293F","Q09Post","Agree",1
"5578","4294F","Q09Post","Agree",1
"5579","4310R","Q09Post","Disagree",0
"5580","4381R","Q09Post","Agree",1
"5581","4419C","Q09Post","Agree",1
